"","exact_isolate","asymptote","intercept","growthParam","Isolate","host_species","plate_no"
"1016","Plate_3_12D3_G8",395.334154140177,-6.89886243174849,0.0639906180588354,"12D3","chlorella",3
"1017","Plate_3_13D3_B9",217.927506918662,-2.55567462977426,0.0321557699241732,"13D3","chlorella",3
"1018","Plate_3_13D3_C9",192.542997682361,-2.82031136051999,0.0353800746122557,"13D3","chlorella",3
"1019","Plate_3_13D3_D9",177.453497150131,-2.95233845047502,0.0426836109911934,"13D3","chlorella",3
"1020","Plate_3_14D3_E9",196.137784920225,-3.85866440970111,0.0447656357100522,"14D3","chlorella",3
"1021","Plate_3_14D3_F9",178.311143688584,-3.89981989230393,0.0474033244073216,"14D3","chlorella",3
"1022","Plate_3_14D3_G9",177.460085351027,-3.64076476610257,0.0435713437280296,"14D3","chlorella",3
"1023","Plate_3_17D3_E10",438.005293616044,-6.89089080213567,0.0685906762933403,"17D3","chlorella",3
"1024","Plate_3_17D3_F10",460.443699701633,-7.36211233257709,0.0734282608325362,"17D3","chlorella",3
"1025","Plate_3_17D3_G10",468.307914616154,-7.34222543316807,0.0734238071511019,"17D3","chlorella",3
"1026","Plate_3_1D3_E3",398.752518643263,-7.7156514573918,0.0780046251222394,"1D3","chlorella",3
"1027","Plate_3_1D3_F3",386.072380430028,-7.76583168660019,0.0770091620057487,"1D3","chlorella",3
"1028","Plate_3_1D3_G3",403.879586646834,-7.84763765397157,0.0783187439514192,"1D3","chlorella",3
"1029","Plate_3_32DF_B2",419.937675008792,-5.66776414682763,0.0498648578541005,"32DF","chlorella",3
"1030","Plate_3_32DF_C2",401.516416945106,-5.38500432507102,0.0466239700964743,"32DF","chlorella",3
"1031","Plate_3_32DF_D2",369.333164059817,-5.53411523403343,0.0499019794429962,"32DF","chlorella",3
"1032","Plate_3_33DF_E2",264.04793655319,-3.68787143809991,0.0380588303520387,"33DF","chlorella",3
"1033","Plate_3_33DF_F2",268.865807042538,-3.21850351702214,0.0316503297972264,"33DF","chlorella",3
"1034","Plate_3_33DF_G2",253.285138820846,-3.28329525393387,0.0324314838743754,"33DF","chlorella",3
"1035","Plate_3_34DF_B3",324.071001566997,-3.75098414371963,0.0367003895789443,"34DF","chlorella",3
"1036","Plate_3_34DF_C3",280.338197925002,-4.14706530779038,0.0413022639004618,"34DF","chlorella",3
"1037","Plate_3_34DF_D3",273.739262181675,-4.75346089594202,0.049312880080277,"34DF","chlorella",3
"1038","Plate_3_3D3_B4",537.867732135469,-6.20210383163521,0.0610847589495978,"3D3","chlorella",3
"1039","Plate_3_3D3_C4",494.747772200471,-6.15328804601378,0.0616412549694718,"3D3","chlorella",3
"1040","Plate_3_3D3_D4",505.147987120567,-6.83732011100098,0.0682731469545016,"3D3","chlorella",3
"1041","Plate_3_4,1D3_B5",244.043273016631,-3.39622199361204,0.0398317765109115,"4,1D3","chlorella",3
"1042","Plate_3_4,1D3_C5",234.074008686595,-3.10903952294585,0.0375043050808496,"4,1D3","chlorella",3
"1043","Plate_3_4,1D3_D5",222.92552869977,-3.45803422648712,0.0394764863024819,"4,1D3","chlorella",3
"1044","Plate_3_4D3_E4",209.5253994334,-3.02901538774866,0.0365770157723175,"4D3","chlorella",3
"1045","Plate_3_4D3_F4",329.805918938833,-4.17167342174175,0.0409172853696098,"4D3","chlorella",3
"1046","Plate_3_4D3_G4",203.450672735254,-3.77578654865276,0.0442615671863356,"4D3","chlorella",3
"1047","Plate_3_5D3_E5",180.448649334005,-5.62009648386875,0.0510217587101428,"5D3","chlorella",3
"1048","Plate_3_5D3_F5",194.124693678614,-3.79446659445098,0.0378038739310739,"5D3","chlorella",3
"1049","Plate_3_5D3_G5",184.607265984246,-4.23849439681586,0.0422692736607025,"5D3","chlorella",3
"1050","Plate_3_6D3_B6",359.252889351392,-3.06453004874758,0.0330994810384535,"6D3","chlorella",3
"1051","Plate_3_6D3_C6",365.312704971913,-3.3589576436939,0.0386626815976155,"6D3","chlorella",3
"1052","Plate_3_6D3_D6",342.098366606211,-3.34871048621882,0.0342646898480362,"6D3","chlorella",3
"1053","Plate_3_7D3_E6",212.835095324438,-3.80296581198602,0.0431764112259528,"7D3","chlorella",3
"1054","Plate_3_7D3_F6",227.544210458867,-4.28791199915811,0.0448575864883661,"7D3","chlorella",3
"1055","Plate_3_7D3_G6",241.464492277034,-3.63552864916144,0.0394157027588398,"7D3","chlorella",3
"1056","Plate_3_8,1D3_E7",292.628507869529,-5.41066814845956,0.0615897459302484,"8,1D3","chlorella",3
"1057","Plate_3_8,1D3_F7",321.594574720635,-8.56635594298056,0.0720592848455256,"8,1D3","chlorella",3
"1058","Plate_3_8,1D3_G7",271.863877881402,-4.13277281578071,0.0515636877392662,"8,1D3","chlorella",3
"1059","Plate_3_8D3_B7",259.8953601778,-3.70275602494374,0.0419177757180784,"8D3","chlorella",3
"1060","Plate_3_8D3_C7",268.493419632921,-4.02402057421075,0.042134447192474,"8D3","chlorella",3
"1061","Plate_3_8D3_D7",242.833932819292,-3.89638944652347,0.0430310272802031,"8D3","chlorella",3
"1062","Plate_3_9D3_B8",238.21388941618,-4.15926177016494,0.0486440575017777,"9D3","chlorella",3
"1063","Plate_3_9D3_C8",237.667094857692,-3.32671905396595,0.0369775681655559,"9D3","chlorella",3
"1064","Plate_3_9D3_D8",197.305734429906,-3.35141650755699,0.0420557787577798,"9D3","chlorella",3
"1065","Plate_3_AC_B11",247.189616040695,-4.75319104979443,0.0533368505658153,"AC","chlorella",3
"1066","Plate_3_AC_C11",234.989610538832,-4.56868454796986,0.049584515237591,"AC","chlorella",3
"1067","Plate_3_AC_D11",229.198853565205,-4.85485608702914,0.0563966388932845,"AC","chlorella",3
"1068","Plate_3_AC_E11",233.671434266353,-5.24595235409624,0.0583426880259008,"AC","chlorella",3
"1069","Plate_4_18D3_B2",235.98283339415,-7.14703470347152,0.0744357911558588,"18D3","chlorella",4
"1070","Plate_4_18D3_C2",243.637950866599,-8.01237698266182,0.0856209425349048,"18D3","chlorella",4
"1071","Plate_4_18D3_D2",236.071193257629,-6.80951723144717,0.0703085041415797,"18D3","chlorella",4
"1072","Plate_4_20D3_B3",209.007525862128,-6.6005806409992,0.0761419435229634,"20D3","chlorella",4
"1073","Plate_4_20D3_C3",193.740303344831,-6.78861488687853,0.0774054993515223,"20D3","chlorella",4
"1074","Plate_4_20D3_D3",193.837592705926,-5.7238131101861,0.0652627945703037,"20D3","chlorella",4
"1075","Plate_4_21D3_E3",441.167084994298,-7.81386648937404,0.0717115827138839,"21D3","chlorella",4
"1076","Plate_4_21D3_F3",467.513755461835,-8.86384888854507,0.0819937109045979,"21D3","chlorella",4
"1077","Plate_4_21D3_G3",483.097339594921,-7.90828218513311,0.0738099994703126,"21D3","chlorella",4
"1078","Plate_4_22D3_B4",485.114331373761,-8.37231056325402,0.0854473104432816,"22D3","chlorella",4
"1079","Plate_4_22D3_C4",480.147518378981,-8.1934039900324,0.082560139849361,"22D3","chlorella",4
"1080","Plate_4_22D3_D4",559.036536792553,-8.43995703465384,0.0836091844369776,"22D3","chlorella",4
"1081","Plate_4_23D3_E4",221.32653424403,-5.1263887465189,0.0581611778593859,"23D3","chlorella",4
"1082","Plate_4_23D3_F4",621.780974683145,-10.2224945462863,0.10108418480721,"23D3","chlorella",4
"1083","Plate_4_23D3_G4",213.248665910613,-5.34610807607293,0.062386563802868,"23D3","chlorella",4
"1084","Plate_4_24D3_B5",399.933668727882,-7.43419988051567,0.0663948022916479,"24D3","chlorella",4
"1085","Plate_4_24D3_C5",421.661770891693,-7.0933437849729,0.0627716411207634,"24D3","chlorella",4
"1086","Plate_4_24D3_D5",457.935157347255,-8.24284203593145,0.0716876469940491,"24D3","chlorella",4
"1087","Plate_4_25D3_E5",508.285071171704,-4.50366841095779,0.0355225550140375,"25D3","chlorella",4
"1088","Plate_4_25D3_F5",415.107344775226,-6.91476612122851,0.0625298155788479,"25D3","chlorella",4
"1089","Plate_4_25D3_G5",459.540732188629,-8.05650182138926,0.0752539540180973,"25D3","chlorella",4
"1090","Plate_4_26D3_B6",190.984378900462,-4.04793996073142,0.0451536538699703,"26D3","chlorella",4
"1091","Plate_4_26D3_C6",203.377158101125,-4.10539214133048,0.0445535406445122,"26D3","chlorella",4
"1092","Plate_4_26D3_D6",198.644221536359,-4.52848909477134,0.0488582137337074,"26D3","chlorella",4
"1093","Plate_4_27D3_E6",420.987535667113,-8.00816021512228,0.0789858990476717,"27D3","chlorella",4
"1094","Plate_4_27D3_F6",429.173556505717,-8.24569332318102,0.082455966604471,"27D3","chlorella",4
"1095","Plate_4_27D3_G6",465.177988083712,-8.62844668784903,0.0850338794401395,"27D3","chlorella",4
"1096","Plate_4_28D3_B7",589.33220211101,-5.32798583428273,0.0441461096041033,"28D3","chlorella",4
"1097","Plate_4_28D3_C7",773.897731362903,-9.1230572282384,0.0830336989127121,"28D3","chlorella",4
"1098","Plate_4_28D3_D7",592.567258219953,-4.50407155404888,0.0333643681914076,"28D3","chlorella",4
"1099","Plate_4_29D3_E7",221.368017566804,-4.21168160249265,0.0438822264006955,"29D3","chlorella",4
"1100","Plate_4_29D3_F7",251.752489250809,-4.29772189143386,0.0429626625678381,"29D3","chlorella",4
"1101","Plate_4_29D3_G7",238.83816772003,-4.25065866678045,0.0442418560732009,"29D3","chlorella",4
"1102","Plate_4_30D3_B8",198.641750306308,-6.15872226101704,0.0712683524003975,"30D3","chlorella",4
"1103","Plate_4_30D3_C8",193.18513701112,-6.11970379204649,0.0734403281586574,"30D3","chlorella",4
"1104","Plate_4_30D3_D8",184.123200558064,-6.037124171462,0.0707021976477542,"30D3","chlorella",4
"1105","Plate_4_31D3_E8",486.56543048583,-5.33630903708209,0.0403771134871805,"31D3","chlorella",4
"1106","Plate_4_31D3_F8",507.190690283085,-5.90164768957782,0.0461789136550129,"31D3","chlorella",4
"1107","Plate_4_31D3_G8",488.87363281983,-6.72682753685042,0.0534435003806413,"31D3","chlorella",4
"1108","Plate_4_33D3_B9",393.965931365798,-10.3935293299132,0.1000645454529,"33D3","chlorella",4
"1109","Plate_4_33D3_C9",577.240869719906,-9.9967715455927,0.0927693562238823,"33D3","chlorella",4
"1110","Plate_4_33D3_D9",354.507843749804,-9.38275297117986,0.0922126664937422,"33D3","chlorella",4
"1111","Plate_4_34,1D3_B10",203.925492649761,-5.87001724747844,0.0669063062579855,"34,1D3","chlorella",4
"1112","Plate_4_34,1D3_C10",181.786036836028,-4.99063623594772,0.0576105717755574,"34,1D3","chlorella",4
"1113","Plate_4_34,1D3_D10",187.682227844934,-4.36511063552985,0.048381551973971,"34,1D3","chlorella",4
"1114","Plate_4_34D3_E9",380.385347336031,-6.11419082594209,0.0578462608880911,"34D3","chlorella",4
"1115","Plate_4_34D3_F9",391.156978922782,-6.86478604479374,0.0636934193747398,"34D3","chlorella",4
"1116","Plate_4_34D3_G9",391.553052234003,-7.24431352895241,0.0690392854986639,"34D3","chlorella",4
"1117","Plate_4_35D3_E10",361.366796923627,-5.35395557604348,0.0582233866897955,"35D3","chlorella",4
"1118","Plate_4_35D3_F10",363.38937708797,-4.92494776652904,0.0545372047621488,"35D3","chlorella",4
"1119","Plate_4_35D3_G10",338.878657410904,-5.40537417382079,0.0598652221021171,"35D3","chlorella",4
"1120","Plate_4_AC_B11",226.305875304356,-6.34624514591837,0.0648588673521357,"AC","chlorella",4
"1121","Plate_4_AC_C11",226.056647571914,-6.02674993604009,0.0633240966934189,"AC","chlorella",4
"1122","Plate_4_AC_D11",217.869843778319,-6.31410315905725,0.0664053140187624,"AC","chlorella",4
"1123","Plate_4_AC_E11",210.851342412283,-6.25387285863471,0.0653496693874517,"AC","chlorella",4
"1124","Plate_5_36,1D3_E2",401.633804030127,-6.82897344696692,0.0631741457520892,"36,1D3","chlorella",5
"1125","Plate_5_36,1D3_F2",436.718487863944,-6.0354710024694,0.0532032944574813,"36,1D3","chlorella",5
"1126","Plate_5_36,1D3_G2",427.753077570176,-6.74653889302704,0.0605240166928603,"36,1D3","chlorella",5
"1127","Plate_5_36D3_B2",-5817.77471660831,39.9142949825783,0.0916138423255927,"36D3","chlorella",5
"1128","Plate_5_36D3_C2",-5554.37092249495,40.4196301348522,0.092378251895173,"36D3","chlorella",5
"1129","Plate_5_36D3_D2",-7277.92451046234,59.708382308323,0.108689681964559,"36D3","chlorella",5
"1130","Plate_5_38D3_B3",192.517967342563,-3.5268033200074,0.0383265502591487,"38D3","chlorella",5
"1131","Plate_5_38D3_C3",425.100641226745,-5.80591881954344,0.0536733390383703,"38D3","chlorella",5
"1132","Plate_5_38D3_D3",207.41575194519,-3.4730495463982,0.0356022930210315,"38D3","chlorella",5
"1133","Plate_5_39D3_E3",546.001595511189,-4.81700840246173,0.0381040874070394,"39D3","chlorella",5
"1134","Plate_5_39D3_F3",590.405529229914,-4.82576686084797,0.0381058826582885,"39D3","chlorella",5
"1135","Plate_5_39D3_G3",551.98750029792,-5.13795878106407,0.042427898496646,"39D3","chlorella",5
"1136","Plate_5_40D3_B4",369.031916249004,-7.39536086220192,0.0677589780957778,"40D3","chlorella",5
"1137","Plate_5_40D3_C4",432.974412355755,-6.87870565328574,0.0664779658614886,"40D3","chlorella",5
"1138","Plate_5_40D3_D4",409.093153663393,-6.70325823752183,0.0598963976389885,"40D3","chlorella",5
"1139","Plate_5_42D3_E4",293.916305242327,-5.18608316955222,0.056497890734872,"42D3","chlorella",5
"1140","Plate_5_42D3_F4",296.681539184053,-4.98042234168457,0.0539616806115808,"42D3","chlorella",5
"1141","Plate_5_42D3_G4",300.082394652557,-4.4730420755701,0.0475564172045221,"42D3","chlorella",5
"1142","Plate_5_44D3_B5",432.100770133412,-100.620422444103,0.854769147893132,"44D3","chlorella",5
"1143","Plate_5_44D3_C5",490.082341532559,-9.09481976727999,0.0893375459803624,"44D3","chlorella",5
"1144","Plate_5_44D3_D5",518.784862937255,-9.15400112551439,0.0888416739363194,"44D3","chlorella",5
"1145","Plate_5_45D3_E5",520.953558068348,-6.92634157094568,0.066981579587063,"45D3","chlorella",5
"1146","Plate_5_45D3_F5",555.769858262527,-6.69981498885715,0.0639886088001848,"45D3","chlorella",5
"1147","Plate_5_45D3_G5",602.889258347961,-6.83796306382585,0.0652258877723919,"45D3","chlorella",5
"1148","Plate_5_46D3_B6",538.276642418864,-8.20173120353308,0.0661553953702963,"46D3","chlorella",5
"1149","Plate_5_46D3_C6",594.929053100988,-5.37894169666865,0.0367718429963595,"46D3","chlorella",5
"1150","Plate_5_46D3_D6",687.736133522002,-5.09356081980781,0.0330017432369654,"46D3","chlorella",5
"1151","Plate_5_AC_B10",192.80692909124,-4.56959700456215,0.0518492471475551,"AC","chlorella",5
"1152","Plate_5_AC_B11",200.97639777001,-4.83693249305064,0.0514616133139571,"AC","chlorella",5
"1153","Plate_5_AC_B7",214.869918895559,-5.03493429000008,0.0517148385015751,"AC","chlorella",5
"1154","Plate_5_AC_B8",207.993837417874,-4.84036062535196,0.0511547947549373,"AC","chlorella",5
"1155","Plate_5_AC_B9",186.858455777669,-5.35204001309536,0.0617539131402858,"AC","chlorella",5
"1156","Plate_5_AC_C10",192.329325989316,-5.4152956507579,0.0596542747318952,"AC","chlorella",5
"1157","Plate_5_AC_C11",198.330807148358,-4.51434257096356,0.0481963195656182,"AC","chlorella",5
"1158","Plate_5_AC_C7",207.368270264197,-5.36652954889703,0.0566453153103446,"AC","chlorella",5
"1159","Plate_5_AC_C8",189.696710500864,-4.9660761689843,0.0533214892868051,"AC","chlorella",5
"1160","Plate_5_AC_C9",193.046884869782,-4.54262708098852,0.0482515170302703,"AC","chlorella",5
"1161","Plate_5_AC_D10",185.826805941179,-5.82309226856101,0.0656375923691577,"AC","chlorella",5
"1162","Plate_5_AC_D11",214.927953724531,-4.19370963227574,0.0449979815191386,"AC","chlorella",5
"1163","Plate_5_AC_D7",229.256385147467,-4.91647768196016,0.050457955894651,"AC","chlorella",5
"1164","Plate_5_AC_D8",179.384398649434,-5.93584330339571,0.0699842130903041,"AC","chlorella",5
"1165","Plate_5_AC_D9",181.784785760516,-5.47465977933696,0.0613739700121997,"AC","chlorella",5
"1166","Plate_5_AC_E10",226.883162020285,-4.8130394156547,0.0471069223553315,"AC","chlorella",5
"1167","Plate_5_AC_E11",226.067255838748,-5.038920306863,0.0494036776753161,"AC","chlorella",5
"1168","Plate_5_AC_E7",232.165515365944,-4.54763330561761,0.0449898809711173,"AC","chlorella",5
"1169","Plate_5_AC_E8",231.094820747214,-3.9388889926679,0.0395027426655689,"AC","chlorella",5
"1170","Plate_5_AC_E9",208.654316243984,-4.91395320447373,0.0519546969972639,"AC","chlorella",5
"1171","Plate_5_AC_F10",222.88407880431,-4.00246541784193,0.0411718821839905,"AC","chlorella",5
"1172","Plate_5_AC_F7",242.732782302745,-4.09601191344977,0.0409573037216007,"AC","chlorella",5
"1173","Plate_5_AC_F8",228.232820056772,-4.84618213652835,0.0497045124516851,"AC","chlorella",5
"1174","Plate_5_AC_F9",223.081658048347,-4.17963357831615,0.0429576159011428,"AC","chlorella",5
"1175","Plate_5_AC_G10",246.379998798565,-3.59365939984715,0.0340247779899263,"AC","chlorella",5
"1176","Plate_5_AC_G7",251.441187739785,-4.35431704882541,0.0425513878056697,"AC","chlorella",5
"1177","Plate_5_AC_G8",215.797458226544,-4.43467275334646,0.0498598282580817,"AC","chlorella",5
"1178","Plate_5_AC_G9",224.504587752735,-4.29922795332021,0.0428735751693686,"AC","chlorella",5
"1179","Plate_6_35DF_E10",496.183245221677,-3.26123462920407,0.0297635647075714,"35DF","coelastrum",6
"1180","Plate_6_35DF_E8",455.229423022502,-3.57448343372261,0.0365617130392113,"35DF","coelastrum",6
"1181","Plate_6_35DF_E9",482.806003401132,-3.36540957726077,0.0343157720499765,"35DF","coelastrum",6
"1182","Plate_6_37DF_E2",476.551092612864,-3.51713463527266,0.0363555020310135,"37DF","coelastrum",6
"1183","Plate_6_37DF_E3",512.747901992076,-3.29972780861765,0.0320460531622594,"37DF","coelastrum",6
"1184","Plate_6_37DF_E4",500.555685630739,-3.58059143280149,0.0370351820239452,"37DF","coelastrum",6
"1185","Plate_6_38DF_D2",548.225249753779,-3.32941567714753,0.0312209520770228,"38DF","coelastrum",6
"1186","Plate_6_38DF_D3",585.191136327995,-3.3046947988279,0.0310346750525961,"38DF","coelastrum",6
"1187","Plate_6_38DF_D4",640.785979042409,-3.1699169372326,0.0271913084472534,"38DF","coelastrum",6
"1188","Plate_6_40DF_B10",429.352064068928,-3.74664214926281,0.0343514903851024,"40DF","coelastrum",6
"1189","Plate_6_40DF_B8",438.94796655152,-3.33748776653067,0.0294368176817029,"40DF","coelastrum",6
"1190","Plate_6_40DF_B9",524.841806191355,-3.33049070830284,0.0313651653171914,"40DF","coelastrum",6
"1191","Plate_6_42DF_C10",490.054504495463,-3.61999392630966,0.0369944772421053,"42DF","coelastrum",6
"1192","Plate_6_42DF_C8",493.789163876707,-3.42941406730811,0.0361597895005608,"42DF","coelastrum",6
"1193","Plate_6_42DF_C9",508.377064041071,-3.60715423462865,0.0350712526726995,"42DF","coelastrum",6
"1194","Plate_6_47DF_G5",482.607446063816,-3.41791952241473,0.0330948507479242,"47DF","coelastrum",6
"1195","Plate_6_47DF_G6",492.847126353823,-3.33163164552198,0.0316859100099102,"47DF","coelastrum",6
"1196","Plate_6_47DF_G7",511.523643185701,-3.66022007796496,0.0355504131951024,"47DF","coelastrum",6
"1197","Plate_6_48DF_E5",504.772823713876,-3.17900838040453,0.0295101389887739,"48DF","coelastrum",6
"1198","Plate_6_48DF_E6",532.488719247734,-3.31089350698751,0.0325268551781256,"48DF","coelastrum",6
"1199","Plate_6_48DF_E7",528.905344487638,-3.29980527119485,0.0313342880735218,"48DF","coelastrum",6
"1200","Plate_6_50DF_D5",537.044705492848,-3.46538801929279,0.0309138181688501,"50DF","coelastrum",6
"1201","Plate_6_50DF_D6",505.478976557895,-3.5111146132026,0.0336636232084176,"50DF","coelastrum",6
"1202","Plate_6_50DF_D7",554.136625886142,-3.32343467429002,0.0289172170786036,"50DF","coelastrum",6
"1203","Plate_6_52,1DF_G10",548.151383264138,-2.84800207790753,0.0249392598451272,"52,1DF","coelastrum",6
"1204","Plate_6_52,1DF_G8",494.0004488714,-3.30732162320478,0.0322168536297379,"52,1DF","coelastrum",6
"1205","Plate_6_52,1DF_G9",544.0638029056,-3.12407818482036,0.0274012299871839,"52,1DF","coelastrum",6
"1206","Plate_6_53DF_F10",455.009583332398,-3.33292583034582,0.0324766081180209,"53DF","coelastrum",6
"1207","Plate_6_53DF_F8",493.803738883312,-3.55238522701879,0.0348364878603128,"53DF","coelastrum",6
"1208","Plate_6_53DF_F9",477.915868314546,-3.61153285266251,0.0356452876568531,"53DF","coelastrum",6
"1209","Plate_6_56DF_D10",473.646248723612,-4.00029036999214,0.0370342979443691,"56DF","coelastrum",6
"1210","Plate_6_56DF_D8",506.454852999817,-3.52684584278391,0.0354605224318415,"56DF","coelastrum",6
"1211","Plate_6_56DF_D9",505.463440717264,-3.60196016266871,0.0360188569897491,"56DF","coelastrum",6
"1212","Plate_6_58DF_G2",456.353472513128,-3.42948179720924,0.0358878222440999,"58DF","coelastrum",6
"1213","Plate_6_58DF_G3",466.570065141834,-3.28540212589295,0.0319696021235943,"58DF","coelastrum",6
"1214","Plate_6_58DF_G4",455.726386908452,-3.4433008225921,0.0303269635153487,"58DF","coelastrum",6
"1215","Plate_6_61DF_B5",558.075026507533,-3.39956722040309,0.0309096411014506,"61DF","coelastrum",6
"1216","Plate_6_61DF_B6",533.581838591609,-3.33712908091312,0.0337735780353736,"61DF","coelastrum",6
"1217","Plate_6_61DF_B7",501.575583696345,-3.45250929910632,0.0351038606228889,"61DF","coelastrum",6
"1218","Plate_6_62,1DF_B2",537.922308881531,-3.41154644869302,0.0355626226437657,"62,1DF","coelastrum",6
"1219","Plate_6_62,1DF_B3",528.861306234067,-3.09523155213941,0.029998264935814,"62,1DF","coelastrum",6
"1220","Plate_6_62,1DF_B4",565.445724407973,-3.24751973283247,0.0304186405355092,"62,1DF","coelastrum",6
"1221","Plate_6_65,1D3_F2",500.354580686811,-3.47893464830521,0.034040981564143,"65,1D3","coelastrum",6
"1222","Plate_6_65,1D3_F3",495.793093440887,-3.76447865835768,0.0371526249515146,"65,1D3","coelastrum",6
"1223","Plate_6_65,1D3_F4",471.333080296815,-3.25758921523247,0.0304481212267918,"65,1D3","coelastrum",6
"1224","Plate_6_65D3_C2",472.097343145558,-3.45055635953979,0.0312290112296361,"65D3","coelastrum",6
"1225","Plate_6_65D3_C3",457.714008002188,-3.44710886218853,0.032587353532784,"65D3","coelastrum",6
"1226","Plate_6_65D3_C4",559.327355099589,-3.27123851241781,0.0271736022203861,"65D3","coelastrum",6
"1227","Plate_6_80D3_C5",618.034932255179,-2.82945556137939,0.0233043761760044,"80D3","coelastrum",6
"1228","Plate_6_80D3_C6",542.672696443054,-3.51185863924725,0.0374753490182201,"80D3","coelastrum",6
"1229","Plate_6_80D3_C7",510.241106558461,-3.40447877408036,0.0325902230569914,"80D3","coelastrum",6
"1230","Plate_6_86D3_F5",530.881888730047,-3.45384217185829,0.0335538140052425,"86D3","coelastrum",6
"1231","Plate_6_86D3_F6",539.506471123669,-3.32296177450695,0.03260403026999,"86D3","coelastrum",6
"1232","Plate_6_86D3_F7",595.263493782701,-3.34348549452304,0.03074297773997,"86D3","coelastrum",6
"1233","Plate_6_AC_B11",511.768951026879,-3.19915195657925,0.0319333885906819,"AC","coelastrum",6
"1234","Plate_6_AC_C11",475.398018468352,-3.18994797366633,0.0334821966166469,"AC","coelastrum",6
"1235","Plate_6_AC_D11",487.789194493556,-3.26118542575739,0.0324870244819399,"AC","coelastrum",6
"1236","Plate_6_AC_E11",458.083460640672,-3.20630090831853,0.0305132945759393,"AC","coelastrum",6
"1237","Plate_7_40,1DF_D5",464.450077339764,-3.16286235089258,0.0278311644388687,"40,1DF","coelastrum",7
"1238","Plate_7_40,1DF_D6",543.103126657732,-3.03118757934078,0.0243177384304243,"40,1DF","coelastrum",7
"1239","Plate_7_40,1DF_D7",513.859574218726,-2.98093761164158,0.0284505079936915,"40,1DF","coelastrum",7
"1240","Plate_7_41DF_C10",513.336266996545,-3.22089666851138,0.0335865538699772,"41DF","coelastrum",7
"1241","Plate_7_41DF_C8",486.149532610755,-3.15785224003845,0.0327407205617303,"41DF","coelastrum",7
"1242","Plate_7_41DF_C9",495.396215973594,-3.16370007508692,0.0313250954441511,"41DF","coelastrum",7
"1243","Plate_7_43DF_C5",525.993115158748,-3.01796099294147,0.0292355171546525,"43DF","coelastrum",7
"1244","Plate_7_43DF_C6",497.774515462096,-3.32462028522057,0.0347016832801157,"43DF","coelastrum",7
"1245","Plate_7_43DF_C7",536.259635732204,-2.95633721583409,0.0283452723892701,"43DF","coelastrum",7
"1246","Plate_7_45DF_D2",611.63171236962,-3.13756652798949,0.0324047321655852,"45DF","coelastrum",7
"1247","Plate_7_45DF_D3",530.800478599602,-3.32649153189319,0.0355992015586435,"45DF","coelastrum",7
"1248","Plate_7_45DF_D4",569.218768924871,-3.16216376972616,0.0319346208824639,"45DF","coelastrum",7
"1249","Plate_7_51D3_F5",514.738878463361,-3.32411192211523,0.0343188594909413,"51D3","coelastrum",7
"1250","Plate_7_51D3_F6",483.158747692161,-3.24578032529156,0.0327936407051974,"51D3","coelastrum",7
"1251","Plate_7_51D3_F7",509.348318057705,-3.11550655493633,0.0321230980340841,"51D3","coelastrum",7
"1252","Plate_7_51DF_F2",586.407777006687,-2.8433433919498,0.0275067515153508,"51DF","coelastrum",7
"1253","Plate_7_51DF_F3",531.834708619628,-2.92328420924774,0.0280627049177224,"51DF","coelastrum",7
"1254","Plate_7_51DF_F4",530.435599436601,-3.08943107161186,0.0312950165198632,"51DF","coelastrum",7
"1255","Plate_7_52,2DF_G2",551.332423433624,-3.36863282633137,0.0314106478684995,"52,2DF","coelastrum",7
"1256","Plate_7_52,2DF_G3",573.541750661072,-2.94176285494379,0.0257312048574471,"52,2DF","coelastrum",7
"1257","Plate_7_52,2DF_G4",540.435214316787,-3.56672971997471,0.0324669093696646,"52,2DF","coelastrum",7
"1258","Plate_7_52DF_G10",553.021364187198,-3.17877743913364,0.0286338996619513,"52DF","coelastrum",7
"1259","Plate_7_52DF_G8",570.206323310181,-3.05206771032585,0.028221690579742,"52DF","coelastrum",7
"1260","Plate_7_52DF_G9",582.123175990905,-2.75063157800272,0.0234561102954533,"52DF","coelastrum",7
"1261","Plate_7_55DF_F10",527.944326792922,-3.50184485446326,0.0333342195954512,"55DF","coelastrum",7
"1262","Plate_7_55DF_F8",501.652236845121,-3.40107297455804,0.0334420629563862,"55DF","coelastrum",7
"1263","Plate_7_55DF_F9",505.614293169433,-3.2360902855418,0.0291426020312183,"55DF","coelastrum",7
"1264","Plate_7_57DF_D10",550.175934396888,-2.99119246562802,0.0275434512189647,"57DF","coelastrum",7
"1265","Plate_7_57DF_D8",544.192070212652,-3.140743175825,0.0282728033002642,"57DF","coelastrum",7
"1266","Plate_7_57DF_D9",562.349306591875,-2.95547491080826,0.0253473593031528,"57DF","coelastrum",7
"1267","Plate_7_59D3_E5",598.125339526337,-2.66836778607727,0.0228866407650742,"59D3","coelastrum",7
"1268","Plate_7_59D3_E6",606.418073696391,-2.75903618430211,0.0234145499617062,"59D3","coelastrum",7
"1269","Plate_7_59D3_E7",522.176516682223,-3.3901129914343,0.0324995399453532,"59D3","coelastrum",7
"1270","Plate_7_61D3_C2",501.594553261069,-3.61195371412845,0.0409510394568941,"61D3","coelastrum",7
"1271","Plate_7_61D3_C3",518.537139322648,-3.31618272895077,0.031090243612943,"61D3","coelastrum",7
